is_word,rt,word,is_correct,age,modality,experiment_id,subject,is_outlier_word,is_outlier_subject,is_outlier,rtz_subject,rtz_word,rtz,word_id,Freq(ipm),StressPos,MeanValency,MedianValency,OLD20,PLD20,PUP,OUP,Duration,NormOLD,NormPLD,LengthOrth,LengthPhon
0,1.194280300056562,десья,1,19,1,1,1101,0,0,0,-0.03263355480312358,-0.3579324792835886,-0.058131971673325754,54,,2,,,4.0,4.4,0.8,0.8,0.9529583333333334,0.8,0.8800000000000001,5,5
1,1.017641399987042,отец,1,19,1,1,1101,0,0,0,-0.531509046131085,-0.5793032498731571,-0.19036504788683412,17,2.684935082640889,2,0.027027,0.155506,3.35,4.0,1.0,1.0,0.936583333333333,0.8375,1.0,4,4
1,0.8585862000472844,книга,0,19,1,1,1101,0,0,0,-0.9807234659841538,-1.2251828760020909,-0.7924076805700553,95,2.61689542640076,1,0.556107,0.534575,4.0,4.9,1.0,1.0,1.0619375,0.8,0.98,5,5
1,1.972984099993482,обед,1,19,1,1,1101,0,1,1,2.166634220526026,2.184278970273191,2.135422391113431,106,1.8432327780980091,2,0.027027,0.845349,3.4,4.0,1.0,1.0,0.8999375,0.85,1.0,4,4
1,1.046398999984376,корень,1,19,1,1,1101,0,0,0,-0.4502898932579828,-0.5057475505546446,-0.28106321617928437,119,1.8041394323353503,1,0.027027,-0.15244,4.95,4.05,1.0,1.0,0.9744375,0.825,0.81,6,5
0,1.492590400041081,фазлек,1,19,1,1,1101,0,0,0,0.8098739429184936,0.33335904195360677,0.4818568587287078,55,,2,,,5.0,5.0,0.6666666666666666,0.5,0.9854166666666668,0.8333333333333334,0.8333333333333334,6,6
0,1.120668499963358,битля,1,19,1,1,1101,0,0,0,-0.24053296384937348,-0.5721699139979697,-0.1005641391116046,56,,1,,,4.0,4.35,0.4,0.4,1.0114375,0.8,0.8699999999999999,5,5
0,1.220155899995007,стободь,1,19,1,1,1101,0,0,0,0.04044605918686969,-0.7782456752732126,-0.260054745800486,57,,2,,,5.85,5.0,0.6666666666666666,0.5714285714285714,1.0523958333333334,0.8357142857142856,0.8333333333333334,7,6
1,1.185122300055809,палец,0,19,1,1,1101,0,0,0,-0.05849819587685641,0.007300395197522747,0.1855181288014543,65,2.3406423775607053,1,-0.09237,-0.0682,4.0,4.7,1.0,1.0,0.949604166666666,0.8,0.94,5,5
0,1.626905800076202,сьюва,1,19,1,1,1101,0,0,0,1.1892165518175568,0.2709047477582499,0.47819685521566996,58,,1,,,4.6,4.9,0.4,0.2,1.0611041666666667,0.92,0.98,5,5
0,1.299536500009708,щекниль,1,19,1,1,1101,0,0,0,0.26463810192862425,0.015401851737312615,0.1909824889276998,59,,2,,,5.95,6.0,0.7142857142857143,0.5714285714285714,1.0125833333333334,0.85,0.8571428571428571,7,7
1,0.9448824999853968,кухня,1,19,1,1,1101,0,0,0,-0.7369996372325752,-0.5411426778734081,-0.3266379158765472,13,2.079543007402906,1,0.027027,0.155506,4.15,4.6,0.8,0.2,0.937104166666666,0.83,0.92,5,5
1,1.060629900079221,пицца,1,19,1,1,1101,0,0,0,-0.41009802570185094,-0.5365310013820561,-0.292588773943428,34,0.5185139398778874,1,0.027027,0.721709,4.85,4.0,0.75,1.0,0.945645833333333,0.97,1.0,5,4
0,1.341680800076574,зутан,1,19,1,1,1101,0,0,0,0.3836648757267856,-0.12512519063862645,0.07468561938829034,60,,2,,,4.0,4.0,0.6,0.2,0.9798125,0.8,0.8,5,5
0,1.273949399939738,цвутня,1,19,1,1,1101,0,0,0,0.19237328871907525,-0.17443231869656659,0.0813012706570588,61,,1,,,5.0,5.0,0.3333333333333333,0.3333333333333333,1.080854166666667,0.8333333333333334,0.8333333333333334,6,6
0,1.041190100018866,глисо,1,19,1,1,1101,0,0,0,-0.46500121974693437,-1.7581572828612295,-1.2333080613331737,62,,2,,,3.95,4.0,0.8,1.0,0.9739166666666668,0.79,0.8,5,5
1,2.186981999897398,утка,1,19,1,1,1101,1,1,1,2.771021518090158,2.304419383505115,2.3651801419114804,74,1.1172712956557642,1,0.027027,0.494202,3.25,3.45,0.75,1.0,0.986791666666666,0.8125,0.8625,4,4
1,0.9909028999973089,гнездо,1,19,1,1,1101,0,0,0,-0.6070257206263454,-0.5591041635938825,-0.13494817088727162,133,1.3180633349627615,2,0.099943,0.048825,5.0,5.6,1.0,1.0,0.9348125,0.8333333333,0.9333333333,6,6
0,1.150624400004745,тоюнт,1,19,1,1,1101,0,0,0,-0.15592949119733274,-0.709280635714131,-0.42474444948838697,63,,2,,,4.0,5.0,0.6666666666666666,0.4,1.0878333333333334,0.8,0.8333333333333334,5,6
1,0.907978200004436,школа,1,19,1,1,1101,0,0,0,-0.8412272494848615,-0.7186834432003829,-0.6359117752870225,154,2.499687082618404,1,-0.36535,-0.09167,3.9,3.95,1.0,1.0,1.00241666666666,0.78,0.79,5,5
0,1.116710599977523,апаж,1,19,1,1,1101,0,0,0,-0.251711131847947,-0.4343471113918751,-1.129962610666931,64,,2,,,3.0,3.0,1.0,1.0,0.9818125,0.75,0.75,4,4
0,1.01288320007734,агва,1,19,1,1,1101,0,0,0,-0.5449474751342942,-0.7463229569375648,-0.4201681128211633,65,,1,,,3.35,3.45,0.75,0.5,0.8858541666666667,0.8375,0.8625,4,4
1,1.904415299999528,перо,1,19,1,1,1101,1,1,1,1.9729775923807567,1.3378118988336536,1.793385786905799,157,1.5378190950732742,2,0.027027,-0.05278,3.45,3.7,1.0,1.0,0.829,0.8625,0.925,4,4
1,1.405912299989723,урок,1,19,1,1,1101,0,0,0,0.5650718085444865,0.9142629165662555,0.8220258458382874,85,1.8609366207000937,2,-0.56316,-0.38687,3.0,3.6,1.0,1.0,0.827770833333333,0.75,0.9,4,4
0,1.678327800007537,кугур,1,19,1,1,1101,0,0,0,1.3344460311152357,1.5381972558768757,1.07482682664657,66,,2,,,3.95,4.3,0.6,0.2,0.914375,0.79,0.86,5,5
0,1.356175299966708,вогой,1,19,1,1,1101,0,0,0,0.42460121959780023,-0.33106922615665346,-0.08106324829552818,67,,2,,,4.0,4.15,1.0,0.8,0.9812083333333332,0.8,0.8300000000000001,5,5
1,1.021652000024915,город,1,19,1,1,1101,0,0,0,-0.5201820390922821,-0.4413959323762649,-0.5608513555910606,141,2.758457688610465,1,0.079555,0.0,4.0,3.95,1.0,1.0,0.743541666666666,0.8,0.79,5,5
1,1.154963799985126,небо,0,19,1,1,1101,0,0,0,-0.1436738651917973,0.32233116608445606,0.36417421748302226,27,2.273232834043045,1,0.648295,0.791334,3.8,4.0,0.75,1.0,0.816166666666666,0.95,1.0,4,4
0,1.502401900012046,чигност,1,19,1,1,1101,0,0,0,0.8375842426698681,0.4413729498436753,0.5897768557612711,68,,2,,,6.0,6.0,0.4285714285714285,0.4285714285714285,1.1472083333333334,0.8571428571428571,0.8571428571428571,7,7
1,1.422919800039381,деньги,1,19,1,1,1101,0,0,0,0.6131055369032694,0.8624026924282611,0.799729104011361,108,2.7096091210726487,1,0.252178,0.155506,5.0,4.7,0.8,0.833333333333333,0.908291666666666,0.8333333333,0.94,6,5
0,1.375932900002226,чехвинь,1,19,1,1,1101,0,0,0,0.48040196576017496,0.21450105254247107,0.33588455669292155,69,,2,,,6.0,5.7,0.6666666666666666,0.5714285714285714,1.0372708333333334,0.8571428571428571,0.95,7,6
0,1.812473800033331,тиня,1,19,1,1,1101,0,0,0,1.7133102090862826,0.6447845278803789,1.031558331438689,70,,1,,,3.35,3.3,0.75,1.0,0.9855416666666666,0.8375,0.825,4,4
0,1.069648100063205,кеха,1,19,1,1,1101,0,0,0,-0.3846282172613932,-0.8033401394398787,-0.40120877533559673,71,,1,,,3.3,4.0,0.75,0.75,0.99825,0.825,1.0,4,4
0,1.614786099991761,сдажка,1,19,1,1,1101,0,0,0,1.15498727767696,0.28473614022810895,0.5577215118972563,72,,1,,,5.0,4.95,0.3333333333333333,0.3333333333333333,1.1736666666666666,0.8333333333333334,0.8250000000000001,6,6
0,1.722078499966301,зула,1,19,1,1,1101,0,0,0,1.4580097077984604,1.965307497176387,1.4624572275910657,73,,1,,,3.0,3.25,0.75,0.25,0.9625208333333334,0.75,0.8125,4,4
0,1.025877199950628,яшель,1,19,1,1,1101,0,0,0,-0.5082489445809975,-0.7554484534102586,-0.5596103271694378,74,,1,,,4.0,4.0,1.0,0.6,0.9971666666666666,0.8,0.8,5,5
0,0.9948433999670668,фопьяк,1,19,1,1,1101,0,0,0,-0.59589669492636,-0.9856347285036784,-0.7206183972428829,75,,2,,,5.0,5.0,0.5,0.5,1.065604166666667,0.8333333333333334,0.8333333333333334,6,6
1,0.9893933000275864,земля,1,19,1,1,1101,0,0,0,-0.6112892346445348,-0.508560685619321,-0.516358539722118,128,2.694078462080759,2,0.397806,0.258913,4.15,4.25,1.0,0.2,0.9208125,0.83,0.85,5,5
0,1.046830300008878,жеглин,1,19,1,1,1101,0,0,0,-0.44907178664868835,-0.9576074423357958,-0.33306149643268745,76,,2,,,5.0,5.0,0.6666666666666666,0.5,0.9612083333333332,0.8333333333333334,0.8333333333333334,6,6
0,0.9468006000388414,рукса,1,19,1,1,1101,0,0,0,-0.7315824097351113,-0.8661021138962017,-0.641157115699501,77,,1,,,4.0,4.0,0.8,0.8,0.9921875,0.8,0.8,5,5
1,1.06221809994895,шорты,1,19,1,1,1101,0,0,0,-0.40561252454652114,-0.6855647236067204,-0.27008930449900986,7,0.7403626894942439,1,0.127477,0.035028,4.0,4.0,1.0,0.6,0.942375,0.8,0.8,5,5
1,1.047726199962199,пират,1,19,1,1,1101,0,0,0,-0.4465415255951048,-0.7162470003382777,-0.44048584424427706,66,1.1818435879447726,2,0.027027,-0.19749,4.0,4.0,1.0,1.0,0.94575,0.8,0.8,5,5
1,0.8046628000447527,лошадь,1,19,1,1,1101,0,0,0,-1.133017568018019,-1.1357606157827085,-0.5954288220741888,142,1.907948521612272,1,0.027027,0.0,5.0,4.45,0.8,1.0,0.983895833333333,0.8333333333,0.89,6,5
1,1.19213750003837,горох,1,19,1,1,1101,0,0,0,-0.03868539509126155,0.08198630118601936,0.22595854723216727,145,0.8061799739838872,2,0.027027,-0.33612,4.0,4.0,1.0,1.0,0.9689375,0.8,0.8,5,5
1,1.088404099922627,кусок,1,19,1,1,1101,0,0,0,-0.33165625784852487,-0.7351645981757329,-0.3668857691654796,167,1.885361220031512,2,0.027027,-0.33612,4.0,4.35,1.0,0.2,1.02716666666666,0.8,0.87,5,5
0,1.047264899942093,баларь,1,19,1,1,1101,0,0,0,-0.44784436021471213,-0.9588469653796454,-0.7551288886554421,78,,2,,,4.95,4.0,1.0,0.8333333333333334,0.9090208333333332,0.8250000000000001,0.8,6,5
0,0.8880825000815094,люрык,1,19,1,1,1101,0,0,0,-0.8974180266605419,-1.2071221009800408,-0.9211496263062594,79,,2,,,4.1,4.25,0.6,0.6,0.9532708333333332,0.82,0.85,5,5
1,0.8046384999761358,ветер,1,19,1,1,1101,0,0,0,-1.1330861979102216,-0.9315950599121842,-0.8401335760365173,168,2.14705767102836,1,0.027027,-0.15244,4.0,4.1,0.6,0.4,0.92175,0.8,0.82,5,5
1,1.070342799997889,глаза,1,19,1,1,1101,0,0,0,-0.38266619886621206,-0.15147633542890293,0.08962164434259524,92,2.933284772348695,2,0.027027,0.0,4.0,4.0,1.0,1.0,0.9636875,0.8,0.8,5,5
1,0.9020039000315592,волна,1,19,1,1,1101,0,0,0,-0.858100270281167,-0.7190991514458308,-0.6138268621147438,170,1.9795483747040952,2,0.027027,0.060971,4.0,3.95,1.0,0.8,0.962666666666666,0.8,0.79,5,5
0,1.08000269997865,куше,1,19,1,1,1101,0,0,0,-0.3553840580286926,-0.5167387118119402,-0.9927038739457222,80,,2,,,3.55,3.8,1.0,0.25,0.9504375,0.8875,0.95,4,4
0,1.291305499966256,полер,1,19,1,1,1101,0,0,0,0.24139155663661047,-0.14816783317736076,0.05126736659002447,81,,1,,,4.0,4.25,1.0,1.0,0.9456458333333332,0.8,0.85,5,5
0,1.064426900004037,ортонь,1,19,1,1,1101,0,0,0,-0.39937428250417883,-0.5621749034235383,-0.3666281972925709,82,,2,,,4.8,4.0,0.8,0.3333333333333333,0.8783333333333333,0.7999999999999999,0.8,6,5
1,1.062534599914216,солнце,1,19,1,1,1101,0,0,0,-0.40471864400483276,-0.5104487994913219,-0.24825286322959478,54,2.218010042984363,1,0.027027,1.283179,4.85,4.15,1.0,1.0,1.046375,0.8083333333,0.83,6,5
0,1.437761900015175,кулун,0,19,1,1,1101,0,0,0,0.6550235963728922,0.4045746952570266,0.525300550635807,83,,2,,,4.0,4.0,0.8,0.2,0.9578958333333332,0.8,0.8,5,5
1,0.8480036000255495,ложка,1,19,1,1,1101,0,0,0,-1.0106115584897821,-1.1781506088046725,-0.4866321167333704,127,1.6074550232146685,1,0.036416,0.035028,4.0,4.0,0.8,0.6,0.8405,0.8,0.8,5,5
1,0.7568587999558076,доска,1,19,1,1,1101,0,0,0,-1.268028848219766,-1.3020700711544275,-0.6217861385819446,149,1.826722520168992,2,-0.53066,-0.37225,4.0,3.95,0.8,1.0,0.927083333333333,0.8,0.79,5,5
1,0.8269025000045076,игра,1,19,1,1,1101,0,0,0,-1.0702067078958004,-1.1336941140503642,-0.38855800336719437,80,2.298853076409707,2,0.027027,0.845024,3.65,3.75,1.0,1.0,0.7910625,0.9125,0.9375,4,4
1,0.9735528000164776,завод,1,19,1,1,1101,0,0,0,-0.656027042810303,-1.0149617331664977,-0.262400526917978,122,2.214843848047698,2,0.027027,-1.41431,4.0,4.15,1.0,1.0,0.941666666666666,0.8,0.83,5,5
0,1.617566199973226,цупка,1,19,1,1,1101,0,0,0,1.1628390234908685,0.9947925682215005,1.1084944982843583,84,,1,,,4.0,4.0,0.4,0.6,0.9728333333333332,0.8,0.8,5,5
0,1.299541200045496,пазошь,1,19,1,1,1101,0,0,0,0.26465137608659295,-0.27682025338013666,-0.05263266634468848,85,,1,,,5.0,4.0,0.8,0.6666666666666666,1.0775833333333331,0.8333333333333334,0.8,6,5
0,1.22102569998242,гжольты,1,19,1,1,1101,0,0,0,0.0429026069569641,-0.3038748128516645,-0.32777648792978525,86,,1,,,5.4,4.95,0.5,0.2857142857142857,1.0663125,0.7714285714285715,0.8250000000000001,7,6
1,1.320714600034989,цветок,1,19,1,1,1101,0,0,0,0.32445071993828417,0.3709151593780449,0.4599083430501654,134,1.9656719712201067,3,0.924882,1.027946,4.95,5.0,1.0,1.0,1.0986875,0.825,0.8333333333,6,6
1,1.136544600012712,рука,1,19,1,1,1101,0,0,0,-0.19569461165528634,-0.10184623524864515,0.07149703295565632,24,3.079398339019855,2,0.026499,-0.05278,3.15,3.5,1.0,1.0,0.90825,0.7875,0.875,4,4
1,0.8362521999515593,свинья,1,19,1,1,1101,0,0,0,-1.0438006549084986,-0.8451529095744532,-0.8924384250567307,137,1.3636119798921444,2,0.027027,-1.6194,5.0,5.0,0.833333333333333,0.833333333333333,1.2025,0.8333333333,0.8333333333,6,6
0,0.914210099959746,опрыдь,1,19,1,1,1101,0,0,0,-0.8236266974496733,-1.2895021529162702,-0.6897961218968692,87,,2,,,5.0,4.0,1.0,0.8333333333333334,0.9750208333333332,0.8333333333333334,0.8,6,5
0,1.156391899916343,кадинь,1,19,1,1,1101,0,0,0,-0.13964052907743726,-0.5108711612280024,-0.21617089674122653,88,,2,,,4.9,4.05,1.0,0.8333333333333334,0.9712291666666668,0.8166666666666668,0.8099999999999999,6,5
1,1.687019099947065,ноготь,1,19,1,1,1101,0,0,0,1.3589925864091386,2.0693199730405145,1.4131924984452233,63,1.4082399653118496,1,0.027027,-0.45467,5.0,4.2,0.6,1.0,0.963791666666666,0.8333333333,0.84,6,5
0,1.635789600084536,шулкан,1,19,1,1,1101,0,0,0,1.2143067787849615,0.36040978816555136,0.7438661844302654,89,,2,,,4.95,4.95,0.5,0.6666666666666666,0.9873333333333332,0.8250000000000001,0.8250000000000001,6,6
0,1.518608999904245,гласпы,1,19,1,1,1101,0,0,0,0.8833574269375457,0.21895262361838172,0.33074417907262227,90,,1,,,5.0,5.0,0.8333333333333334,0.5,1.0708333333333333,0.8333333333333334,0.8333333333333334,6,6
1,1.045945600024424,сердце,1,19,1,1,1101,0,0,0,-0.4515704159950472,-0.40186388164317605,-0.16610318448030228,146,2.389343311252078,1,0.641402,0.839216,4.85,5.0,0.8,1.0,1.07777083333333,0.8083333333,1.0,6,5
1,1.057099399971776,ключи,1,19,1,1,1101,0,0,0,-0.4200691021467443,-0.6170867701159091,-0.3677832450029443,94,1.8920946026904804,2,0.003956,0.0,4.55,3.95,1.0,1.0,0.9898125,0.91,0.79,5,5
1,1.068137399968691,кресло,1,19,1,1,1101,0,0,0,-0.38889483832619415,-0.8169488544757416,-0.3875140886562559,135,1.9712758487381048,1,0.323264,0.259581,5.0,5.0,0.833333333333333,0.166666666666666,1.05116666666666,0.8333333333,0.8333333333,6,6
1,0.7637827000580728,рыба,1,19,1,1,1101,0,0,0,-1.2484739027119316,-1.5471741587358776,-0.5247521526028788,160,1.934498451243568,1,-0.01636,0.0,3.85,4.0,1.0,1.0,0.885958333333333,0.9625,1.0,4,4
1,0.8480769000016153,язык,1,19,1,1,1101,0,0,0,-1.0104045397551789,-0.9617807681675329,-0.6200947430164162,76,2.511749711344983,2,0.027027,0.485779,3.95,4.95,1.0,1.0,0.914145833333333,0.9875,0.99,4,5
0,0.7439776000101119,тойза,0,19,1,1,1101,0,0,0,-1.304408801612102,-1.532194452006793,-1.0998767111541068,91,,2,,,3.95,4.0,0.8,0.6,0.9810416666666668,0.79,0.8,5,5
1,1.231902100029401,песня,1,19,1,1,1101,0,0,0,0.0736204693031494,0.0190094284840516,0.20361444933239972,12,2.2043913319193,1,0.895866,0.994351,4.0,4.15,0.8,0.6,0.975625,0.8,0.83,5,5
0,1.238965100026689,кальпон,0,19,1,1,1101,0,0,0,0.09356827011321821,-0.28461142891915664,-0.1275088452120492,92,,2,,,5.5,4.9,0.6666666666666666,0.4285714285714285,1.0423541666666667,0.7857142857142857,0.8166666666666668,7,6
0,1.304288499988616,урул,1,19,1,1,1101,0,0,0,0.27805902066925886,0.03270672032215055,0.22483736934746226,93,,2,,,3.0,3.0,0.75,0.75,0.8012291666666667,0.75,0.75,4,4
1,3.327639399911277,баран,0,19,1,1,1101,1,1,1,5.992543055219513,4.181269151151806,5.545365743487085,55,0.9493900066449128,2,-1.03745,-1.40353,3.95,4.0,1.0,0.6,0.914520833333333,0.79,0.8,5,5
0,2.777578099980019,прена,1,19,1,1,1101,1,1,1,4.439022844463543,3.5052909732715025,3.921086481145618,94,,1,,,4.0,4.0,0.8,1.0,0.9595416666666666,0.8,0.8,5,5
1,1.532676900038496,точка,0,19,1,1,1101,0,0,0,0.9230889390148125,0.38423306072652014,0.6363471077548444,172,2.365862215402555,1,0.027027,-0.19749,4.0,3.95,0.8,0.8,1.025375,0.8,0.79,5,5
1,2.546879100031219,слово,1,19,1,1,1101,1,1,1,3.787467174092913,3.701892264058736,3.512954309156073,155,2.985830489858392,1,0.027027,0.0,4.0,4.0,1.0,1.0,0.994541666666666,0.8,0.8,5,5
0,1.722392900031991,тифон,1,19,1,1,1101,0,0,0,1.458897657662182,0.4132309851694426,0.6947177154592803,95,,2,,,4.0,4.0,1.0,1.0,1.0155,0.8,0.8,5,5
1,1.336160200065933,число,1,19,1,1,1101,0,0,0,0.36807322495422184,0.42113218431252075,0.41679043648028224,9,2.5949447366950835,2,0.027027,-0.09038,4.0,4.4,0.8,1.0,0.965145833333333,0.8,0.88,5,5
1,1.279645700007677,белка,1,19,1,1,1101,0,0,0,0.2084611634399107,0.7264513149918239,0.5920936400843338,151,1.0644579892269184,1,0.342024,0.318981,4.0,4.0,0.8,0.8,0.975625,0.8,0.8,5,5
1,0.9276246998924762,беда,1,19,1,1,1101,0,0,0,-0.7857402798498414,-0.5341512958460122,-0.5411218850911439,179,1.8715729355458788,2,0.027027,-2.56017,3.7,4.0,1.0,1.0,0.828854166666666,0.925,1.0,4,4
0,1.287555299932137,тричок,1,19,1,1,1101,0,0,0,0.2307999888456934,-0.3944728741373259,-0.27733691659809223,96,,2,,,4.9,5.0,0.6666666666666666,0.6666666666666666,1.072125,0.8166666666666668,0.8333333333333334,6,6
1,1.549201300018467,ящик,1,19,1,1,1101,0,0,0,0.9697582635841077,1.4809793446956836,1.098833969952631,84,1.877371345869774,1,-0.28676,-0.19749,3.7,5.0,1.0,1.0,1.00283333333333,0.925,0.8333333333,4,6
0,1.001373700099066,такслир,1,19,1,1,1101,0,0,0,-0.577453380992748,-1.2692459535663432,-0.5703239182218465,97,,2,,,5.9,6.0,0.7142857142857143,0.7142857142857143,1.051583333333333,0.8428571428571429,0.8571428571428571,7,7
0,1.287774099968374,галесь,1,19,1,1,1101,0,0,0,0.23141793866047028,0.37270090159411845,0.3814931006560314,98,,1,,,4.95,4.0,0.8,0.6666666666666666,0.9831875,0.8250000000000001,0.8,6,5
1,1.545038999989629,плечо,1,19,1,1,1101,0,0,0,0.9580028152025581,0.5660156731867109,0.6753538832141501,37,2.3736474722092176,2,0.027027,0.155506,4.0,4.0,1.0,0.6,0.945,0.8,0.8,5,5
1,1.002628899994306,мыло,1,19,1,1,1101,0,0,0,-0.5739083608176547,-0.38239033119851057,-0.1748079068478766,33,1.2201080880400552,1,0.027027,0.0,3.8,3.9,0.75,1.0,0.840083333333333,0.95,0.975,4,4
0,1.2317479000194,бикень,1,19,1,1,1101,0,0,0,0.0731849672380791,-0.20040000852097375,-0.034186898493215455,99,,1,,,5.0,4.05,0.4,0.3333333333333333,0.91625,0.8333333333333334,0.8099999999999999,6,5
1,1.035752199939452,кролик,1,19,1,1,1101,0,0,0,-0.4803593037977428,-0.6796246151117462,-0.27532754227076117,99,1.0755469613925308,1,0.027027,0.994351,4.95,5.0,1.0,0.166666666666666,0.9924375,0.825,0.8333333333,6,6
1,0.8850995000684634,жена,1,19,1,1,1101,0,0,0,-0.9058428164240309,-0.7006808393216549,-0.5011504312622951,182,2.57611089412084,2,0.027027,0.155506,3.5,3.65,1.0,1.0,0.910583333333333,0.875,0.9125,4,4
0,1.172481599962339,журтынь,1,19,1,1,1101,0,0,0,-0.09419891337100618,-0.47772880599192596,-0.16582359822781653,100,,2,,,5.55,5.0,0.6666666666666666,0.5714285714285714,1.059625,0.7928571428571428,0.8333333333333334,7,6
1,1.035164500004612,поле,1,19,1,1,1101,0,0,0,-0.482019125578966,-0.5348767471317158,-0.22106890579621394,177,2.255754786643044,1,0.267738,0.155506,3.35,3.85,1.0,1.0,0.874854166666666,0.8375,0.9625,4,4
0,1.08919889992103,чинтирь,1,19,1,1,1101,0,0,0,-0.32941153010421304,-0.6821599362912253,-0.30596359903706627,101,,2,,,5.9,5.0,0.6666666666666666,0.5714285714285714,1.0721666666666667,0.8428571428571429,0.8333333333333334,7,6
1,1.060822600033134,утро,1,19,1,1,1101,0,0,0,-0.40955378949935306,-0.34508702033742406,-0.14322737159569784,78,2.478999131673357,1,0.150237,0.40307,3.15,3.65,0.75,1.0,0.852625,0.7875,0.9125,4,4
1,1.111245200037956,живот,1,19,1,1,1101,0,0,0,-0.26714688285795807,-0.5177389890872935,-0.2235715448369429,107,1.81690383937566,2,0.027027,-0.45467,4.0,4.45,1.0,1.0,0.9689375,0.8,0.89,5,5
1,1.070143699995242,лампа,1,19,1,1,1101,0,0,0,-0.3832285105178628,-0.5859643337324091,-0.25787714350067453,147,1.5314789170422551,1,0.247405,0.060971,4.0,4.05,1.0,0.4,0.9438125,0.8,0.81,5,5
0,2.126352300052531,дипа,1,19,1,1,1101,0,1,1,2.5997870318740945,1.9823893459934059,2.139937036763206,102,,1,,,3.0,3.95,0.75,1.0,0.90325,0.75,0.9875,4,4
0,1.162394499988295,свеммо,1,19,1,1,1101,0,0,0,-0.12268758123320973,-0.35494742387740746,-0.595736871868761,103,,1,,,4.95,5.0,0.6666666666666666,0.6666666666666666,1.1169166666666666,0.8250000000000001,0.8333333333333334,6,6
0,1.561666200053878,выньце,1,19,1,1,1101,0,0,0,1.0049624747010935,0.44554129594542313,0.6272658775030319,104,,1,,,5.0,5.0,0.8,0.6666666666666666,1.0382708333333333,0.8333333333333334,1.0,6,5
1,1.263027400011197,палка,1,19,1,1,1101,0,0,0,0.16152664011284862,0.35641165850766204,0.4293250873078695,48,1.5171958979499742,1,-0.24324,-0.39969,4.0,4.0,0.8,0.8,1.00452083333333,0.8,0.8,5,5
1,1.339423900004476,рукав,1,19,1,1,1101,0,0,0,0.3772907863732917,0.4740508127138142,0.5900986464807823,68,1.6324572921847242,2,-0.19784,-0.19749,4.0,4.0,1.0,1.0,0.993354166666666,0.8,0.8,5,5
0,1.41396989999339,зейпан,1,19,1,1,1101,0,0,0,0.5878286257527662,0.052668730804160735,0.22080665907956615,105,,2,,,5.0,5.0,0.5,0.1666666666666666,1.0947291666666668,0.8333333333333334,0.8333333333333334,6,6
0,1.171229999978095,пестце,1,19,1,1,1101,0,0,0,-0.09773376643474257,-0.8075154351880779,-0.4823216486825783,106,,1,,,5.0,4.95,0.8,0.5,1.052375,0.8333333333333334,0.99,6,5
0,1.651838500052691,раква,1,19,1,1,1101,0,0,0,1.2596331641606375,0.9106256686611365,1.0507009153527012,107,,1,,,4.0,4.0,0.8,0.8,0.9821458333333334,0.8,0.8,5,5
0,0.9978536000708118,котчох,1,19,1,1,1101,0,0,0,-0.5873950848327724,-1.2906317211656553,-0.9145813169990938,108,,2,,,5.0,5.0,0.6666666666666666,0.5,1.114625,0.8333333333333334,0.8333333333333334,6,6
0,1.243775699986145,ускут,1,19,1,1,1101,0,0,0,0.10715469086997842,-0.3237361547763597,-0.14402793677618056,109,,2,,,4.0,4.0,0.8,0.8,0.9557916666666668,0.8,0.8,5,5
1,1.170389000093564,йогурт,1,19,1,1,1101,0,0,0,-0.10010897501245167,-0.07601428393822805,0.11694169148666157,86,0.505149978319906,"1, 2",0.169201,0.048825,5.0,5.0,0.666666666666666,0.666666666666666,1.0028125,0.8333333333,0.8333333333,6,6
